register;register_hex;in_main;in_display;main_name;display_name;main_type;display_type;main_unit;display_unit;main_mode;display_mode;main_function;display_function;main_block;display_block;main_code;display_code;main_value_map;display_value_map;main_bit_map;display_bit_map;main_notes;display_notes;differences;classification;remark
2104;0x0838;yes;yes;Hauptsoftwareversion;Displaybus 2099ff Rohwort 6 (nur Diagnose, nicht Warmlink);RAW;RAW;;;read;;16;;;;;;;;;;;;name,mode,function;WRITE_PERMISSION_DIFF;Writable assessment differs based on mode/function.
2105;0x0839;yes;yes;Softwarecode;"DWIN/Display Rohstatusblock Wort 7 (wechselt 228/229; Bedeutung unklar)";RAW;RAW;;;read;r/w;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2106;0x083A;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 8 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2107;0x083B;yes;yes;Kommunikations-Heartbeat / WP-Paket gültig 0x5AA5 (Merker Display-Init);Displaybus 2099ff Rohwort 9 (nur Diagnose, nicht Warmlink);RAW;RAW;;;read;;16;;;;;;;;;;;;name,mode,function,note;WRITE_PERMISSION_DIFF;Writable assessment differs based on mode/function.
2108;0x083C;yes;yes;Lüfter-Stummschalt-Flag / Fan Mute Flag (ASM);"DWIN/Display Rohstatusblock Wort 10 (wechselt 310..313; Bedeutung unklar)";RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2109;0x083D;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 11 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2110;0x083E;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 12 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2111;0x083F;yes;yes;Display Nr.;DWIN/Display Rohstatusblock 2099ff Wort 13 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2112;0x0840;yes;yes;Display Version;DWIN/Display Rohstatusblock 2099ff Wort 14 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2113;0x0841;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 15 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2114;0x0842;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 16 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2115;0x0843;yes;yes;UP PWM aktuell;UP PWM aktuell;PERCENT;PERCENT;%;%;read;;16;;;;;;;;;;;;mode,function;WRITE_PERMISSION_DIFF;Writable assessment differs based on mode/function.
2116;0x0844;yes;yes;Funktion unbekannt;DWIN/Display Rohstatusblock 2099ff Wort 18 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2117;0x0845;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 19 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2118;0x0846;yes;yes;Energiezähler elektrisch Heizen;DWIN/Display Rohstatusblock 2099ff Wort 20 (Bedeutung unklar);KWH;RAW;kWh;;read;write;16;16;;;;;;;;;;;name,type,unit,mode,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2119;0x0847;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 21 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2120;0x0848;yes;yes;Energiezähler Wärmemenge Heizen;DWIN/Display Rohstatusblock 2099ff Wort 22 (Bedeutung unklar);KWH;RAW;kWh;;read;write;16;16;;;;;;;;;;;name,type,unit,mode,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2121;0x0849;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 23 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2122;0x084A;yes;yes;Funktion unbekannt;DWIN/Display Rohstatusblock 2099ff Wort 24 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2123;0x084B;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 25 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2124;0x084C;yes;yes;Funktion unbekannt;DWIN/Display Rohstatusblock 2099ff Wort 26 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2125;0x084D;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 27 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2126;0x084E;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 28 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2127;0x084F;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 29 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2128;0x0850;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 30 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2129;0x0851;yes;yes;Reserviert;DWIN/Display Rohstatusblock 2099ff Wort 31 (Bedeutung unklar);RAW;RAW;;;read;write;16;16;;;;;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2130;0x0852;yes;yes;IPM-Temperatur des externen Lüftermotorantriebs;DWIN/Display Rohstatusblock 2099ff Wort 32 (Bedeutung unklar);DIGI5;DIGI5;;;read;write;16;16;T;T;T46;T46;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2131;0x0853;yes;yes;Leistung des externen Lüftermotorantriebs;DWIN/Display Rohstatusblock 2099ff Wort 33 (Bedeutung unklar);DIGI1;DIGI1;;;read;write;16;16;T;T;T47;T47;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2132;0x0854;yes;yes;Strom des externen Lüftermotorantriebs.;DWIN/Display Rohstatusblock 2099ff Wort 34 (Bedeutung unklar);DIGI6;DIGI6;;;read;write;16;16;T;T;T48;T48;;;;;;;name,mode;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2133;0x0855;yes;yes;SG Ready aktiver Modus;Displaybus 2099ff Rohwort 35 (nur Diagnose, nicht Warmlink);RAW;RAW;;;read-only;;03;;SG;;SGstatus;;"{""0"":""WP Aus oder SG deaktiviert"",""1"":""SG Mode 1 / Schlafmodus"",""2"":""SG Mode 2 / wenig PV"",""3"":""SG Mode 3 / mittel PV"",""4"":""SG Mode 4 / High PV"",""5"":""Normalbetrieb""}";;;;;;name,mode,function,block,code,value_map,description;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2134;0x0856;yes;yes;Timer State Leistungsbegrenzungstimer 1-6;Displaybus 2099ff Rohwort 36 (nur Diagnose, nicht Warmlink);RAW;RAW;;;read;;03;;;;;;"{""0"":""disabled"",""1"":""enabled""}";;;;;;name,mode,function,value_map,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2135;0x0857;no;yes;;Displaybus 2099ff Rohwort 37 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2136;0x0858;yes;yes;Funktion unbekannt;Displaybus 2099ff Rohwort 38 (nur Diagnose, nicht Warmlink);RAW;RAW;;;read;;03;;;;;;;;;;;;name,mode,function,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2137;0x0859;yes;yes;Funktion unbekannt;Displaybus 2099ff Rohwort 39 (nur Diagnose, nicht Warmlink);RAW;RAW;;;read;;03;;;;;;;;;;;;name,mode,function,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2138;0x085A;yes;yes;Funktion unbekannt;Displaybus 2099ff Rohwort 40 (nur Diagnose, nicht Warmlink);RAW;RAW;;;read;;03;;;;;;;;;;;;name,mode,function,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2139;0x085B;no;yes;;Displaybus 2099ff Rohwort 41 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2140;0x085C;no;yes;;Displaybus 2099ff Rohwort 42 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2141;0x085D;no;yes;;Displaybus 2099ff Rohwort 43 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2142;0x085E;no;yes;;Displaybus 2099ff Rohwort 44 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2143;0x085F;no;yes;;Displaybus 2099ff Rohwort 45 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2144;0x0860;yes;yes;Funktion unbekannt;Displaybus 2099ff Rohwort 46 (nur Diagnose, nicht Warmlink);RAW;RAW;;;read;;03;;;;;;;;;;;;name,mode,function,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
2145;0x0861;no;yes;;Displaybus 2099ff Rohwort 47 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2146;0x0862;no;yes;;Displaybus 2099ff Rohwort 48 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2147;0x0863;no;yes;;Displaybus 2099ff Rohwort 49 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2148;0x0864;no;yes;;Displaybus 2099ff Rohwort 50 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
2149;0x0865;no;yes;;Displaybus 2099ff Rohwort 51 (nur Diagnose, nicht Warmlink);;RAW;;;;;;;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3001;0x0BB9;no;yes;;DWIN 3001ff W1 Anzeige-/Status 1;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3002;0x0BBA;no;yes;;DWIN 3001ff W2 Anzeige-/Status 2;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3003;0x0BBB;no;yes;;DWIN 3001ff W3 Anzeige-/Status 3;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3004;0x0BBC;no;yes;;DWIN 3001ff W4 Anzeige-/Status 4;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3005;0x0BBD;no;yes;;DWIN 3001ff W5 Anzeige-/Status 5;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3006;0x0BBE;no;yes;;DWIN 3001ff W6 Anzeige-/Status 6;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3007;0x0BBF;no;yes;;DWIN 3001ff W7 Anzeige-/Status 7;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3008;0x0BC0;no;yes;;DWIN 3001ff W8 Anzeige-/Status 8;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3009;0x0BC1;no;yes;;DWIN 3001ff W9 Anzeige-/Status 9;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3010;0x0BC2;no;yes;;DWIN 3001ff W10 Anzeige-/Status 10;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3011;0x0BC3;no;yes;;DWIN 0BC3 Parameter-Sync-/Änderungsflag;;RAW;;;;read;;03;;;;;;"{""0"":""kein Änderungsflag"",""128"":""Paket 1541 geändert"",""16"":""Paket 1271 geändert"",""2"":""Paket 1001 geändert"",""32"":""Paket 1361 geändert"",""32768"":""Initial/Reboot: Parameterpakete neu laden"",""4"":""Paket 1091 geändert"",""64"":""Paket 1451 geändert"",""8"":""Paket 1181 geändert""}";;;;;;DISPLAY_ONLY;Register exists only in display mapping.
3012;0x0BC4;yes;yes;Display Nr.;DWIN 3001ff W12 Anzeige-/Pointer-Kandidat;RAW;RAW;;;read;read;03;03;;;;;;;;;;;name,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
3013;0x0BC5;yes;yes;Display Version;DWIN 3001ff W13 Anzeige-/Pointer-Kandidat;VERSION_X10;RAW;;;read;read;03;03;;;;;;"{""17"":""V1.7 Display-Software""}";;;;;name,type,value_map,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
3014;0x0BC6;yes;yes;Nr.;DWIN 3001ff W14 Anzeige-/Pointer-Kandidat;RAW;RAW;;;read;read;03;03;;;;;;;;;;;name,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
3015;0x0BC7;yes;yes;Nr.;DWIN 3001ff W15 Anzeige-/Pointer-Kandidat;RAW;RAW;;;read;read;03;03;;;;;;;;;;;name,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
3016;0x0BC8;yes;yes;Wochentag;DWIN 3001ff W16 kleiner Code / Status-Kandidat;RAW;RAW;;;read;read;03;03;;;;;"{""0"":""Sonntag""}";;;;;;name,value_map,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
3017;0x0BC9;yes;yes;Jahr + 2000;DWIN 3001ff W17 Anzeige-/Status-Kandidat;RAW;RAW;;;read;read;03;03;;;;;;;;;;;name,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
3018;0x0BCA;yes;yes;Monat;DWIN 3001ff W18 Anzeige-/Status-Kandidat;RAW;RAW;;;read;read;03;03;;;;;;;;;;;name,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
3019;0x0BCB;yes;yes;Tag;DWIN 3001ff W19 Anzeige-/Status-Kandidat;RAW;RAW;;;read;read;03;03;;;;;;;;;;;name,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
3020;0x0BCC;yes;yes;Stunde;DWIN 3001ff W20 Anzeige-/Status-Kandidat;RAW;RAW;;;read;read;03;03;;;;;;;;;;;name,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
3021;0x0BCD;yes;yes;Minute;"DWIN Anzeige-/Icon-/Seiten-Code 3021 (Kandidat; nicht direkt 2012)";RAW;RAW;;;read;read;03;03;;;;;;"{""0"":""Code 0 - noch nicht zugeordnet"",""1"":""Code 1 - noch nicht zugeordnet"",""10"":""Code 10 - noch nicht zugeordnet"",""11"":""Code 11 - noch nicht zugeordnet"",""12"":""Code 12 - noch nicht zugeordnet"",""13"":""Code 13 - noch nicht zugeordnet"",""14"":""Code 14 - noch nicht zugeordnet"",""15"":""Code 15 - noch nicht zugeordnet"",""16"":""Code 16 - noch nicht zugeordnet"",""17"":""Code 17 - noch nicht zugeordnet"",""18"":""Code 18 - noch nicht zugeordnet"",""19"":""Code 19 - noch nicht zugeordnet"",""2"":""Code 2 - noch nicht zugeordnet"",""20"":""Code 20 - noch nicht zugeordnet"",""3"":""Code 3 - noch nicht zugeordnet"",""4"":""Code 4 - noch nicht zugeordnet"",""5"":""Code 5 - noch nicht zugeordnet"",""6"":""Code 6 - noch nicht zugeordnet"",""7"":""Code 7 - noch nicht zugeordnet"",""8"":""Code 8 - noch nicht zugeordnet"",""9"":""Code 9 - noch nicht zugeordnet""}";;;;;name,value_map,note;DIFFERENT;"Relevant fields differ; no source was selected as authoritative."
4544;0x11C0;no;yes;;DWIN 11C0 Abtau-/Status-Icon (ASM-Kandidat);;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4720;0x1270;no;yes;;DWIN 1270 Temperatur-/Anzeige-Kandidatenblock;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4721;0x1271;no;yes;;DWIN Wertebereich 0x1271 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4722;0x1272;no;yes;;DWIN 0x1272 WW-Tanktemperatur Anzeige (Korrelation zu WREG 2047);;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4723;0x1273;no;yes;;DWIN Wertebereich 0x1273 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4724;0x1274;no;yes;;DWIN 0x1274 Einlasswassertemperatur Anzeige (Korrelation zu WREG 2045);;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4725;0x1275;no;yes;;DWIN 0x1275 Auslasswassertemperatur Anzeige (Kandidat, Korrelation zu WREG 2046);;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4726;0x1276;no;yes;;DWIN Wertebereich 0x1276 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4727;0x1277;no;yes;;DWIN Wertebereich 0x1277 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4728;0x1278;no;yes;;DWIN 0x1278 Anzeige-Sollwert/Kandidat 45.0;;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4729;0x1279;no;yes;;DWIN 0x1279 Anzeige-Sollwert/Grenzwert Kandidat 35.0;;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4730;0x127A;no;yes;;DWIN Wertebereich 0x127A Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4731;0x127B;no;yes;;DWIN Wertebereich 0x127B Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4732;0x127C;no;yes;;DWIN 0x127C Heiz-Soll / berechneter Heiz-Sollwert Anzeige;;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4733;0x127D;no;yes;;DWIN Wertebereich 0x127D Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4734;0x127E;no;yes;;DWIN Wertebereich 0x127E Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4735;0x127F;no;yes;;DWIN Wertebereich 0x127F Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4736;0x1280;no;yes;;DWIN Wertebereich 0x1280 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4737;0x1281;no;yes;;DWIN Wertebereich 0x1281 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4738;0x1282;no;yes;;DWIN Wertebereich 0x1282 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4739;0x1283;no;yes;;DWIN Wertebereich 0x1283 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4740;0x1284;no;yes;;DWIN Wertebereich 0x1284 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4741;0x1285;no;yes;;DWIN Wertebereich 0x1285 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4742;0x1286;no;yes;;DWIN Wertebereich 0x1286 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4743;0x1287;no;yes;;DWIN Wertebereich 0x1287 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4744;0x1288;no;yes;;DWIN Wertebereich 0x1288 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4745;0x1289;no;yes;;DWIN Wertebereich 0x1289 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4746;0x128A;no;yes;;DWIN Wertebereich 0x128A Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4747;0x128B;no;yes;;DWIN Wertebereich 0x128B Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4748;0x128C;no;yes;;DWIN Wertebereich 0x128C Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4749;0x128D;no;yes;;DWIN Wertebereich 0x128D Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4750;0x128E;no;yes;;DWIN Wertebereich 0x128E Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4751;0x128F;no;yes;;DWIN Wertebereich 0x128F Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4752;0x1290;no;yes;;DWIN Wertebereich 0x1290 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4753;0x1291;no;yes;;DWIN Wertebereich 0x1291 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4754;0x1292;no;yes;;DWIN Wertebereich 0x1292 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4755;0x1293;no;yes;;DWIN Wertebereich 0x1293 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4756;0x1294;no;yes;;DWIN Wertebereich 0x1294 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4757;0x1295;no;yes;;DWIN Wertebereich 0x1295 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4758;0x1296;no;yes;;DWIN Wertebereich 0x1296 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4759;0x1297;no;yes;;DWIN Wertebereich 0x1297 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4760;0x1298;no;yes;;DWIN Wertebereich 0x1298 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4761;0x1299;no;yes;;DWIN Wertebereich 0x1299 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4762;0x129A;no;yes;;DWIN Wertebereich 0x129A Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4763;0x129B;no;yes;;DWIN Wertebereich 0x129B Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4764;0x129C;no;yes;;DWIN Wertebereich 0x129C Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4765;0x129D;no;yes;;DWIN Wertebereich 0x129D Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4766;0x129E;no;yes;;DWIN Wertebereich 0x129E Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4767;0x129F;no;yes;;DWIN Wertebereich 0x129F Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4768;0x12A0;no;yes;;DWIN Wertebereich 0x12A0 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4769;0x12A1;no;yes;;DWIN Wertebereich 0x12A1 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4770;0x12A2;no;yes;;DWIN 0x12A2 WW-Tanktemperatur Anzeige Spiegelblock;;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4771;0x12A3;no;yes;;DWIN Wertebereich 0x12A3 Temperatur-/Anzeige-Kandidat;;RAW;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4772;0x12A4;no;yes;;DWIN 0x12A4 Einlasswassertemperatur Anzeige Spiegelblock;;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
4773;0x12A5;no;yes;;DWIN 0x12A5 Auslasswassertemperatur Anzeige Spiegelblock;;TEMP1;;;;read;;03;;;;;;;;;;;;DISPLAY_ONLY;Register exists only in display mapping.
